dealerOrderId,dealerId,dealerOrderNo,createBy,createName,updateBy,updateName,repairType,orderStatus,orderCreateDate,orderLastBalanceDate,vin,custName,custEmail,deliverer,delivererMobile,powerMileage,totalMileage,createClaimFlag,claimNo,activityFlag,activityCode,troubleDesc,deliverProblem,checkResult,isSecstore,secstoreId
008356,000023,44.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-08,2024-05-23,OAH-1Q90,Pedro Pacheco,Pacheco.Pedro@uol.com.br,Heitor Siqueira,+55 21 5302 0214,31190.0,53332.0,N,,Y,d5f7531d-6ffe-4b23-8243-d489008fe015,Software glitches,,,N,
008357,000033,81.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-27,2024-07-05,SNX-4R17,Raul Silva,Silva.Raul@@gmail.com,Noah Sampaio,0500 789 8348,49072.0,47431.0,Y,0ce4b25c-432e-4950-8c40-2a25c6c52bc7,Y,cc2633ef-41f7-4fbf-8db2-5b328c170594,Suspension problems,,,N,
008358,000027,100.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-07,2024-06-24,URE-0V82,Enrico Vasconcelos,Vasconcelos.Enrico@@gmail.com,Isabelly Sales,(051) 4614 7540,14744.0,61161.0,N,,Y,fc4f6258-5df9-4c57-8370-8a00784f1d3e,Electric motor failure,,,Y,02a9f333-b532-428b-a5b0-b10911be4d5a
008359,000012,79.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-18,2024-06-19,XYJ-2C09,Luiz Felipe da Mota,da Mota.Luiz Felipe@uol.com.br,Jade Pinto,+55 (041) 7620-4117,24599.0,21237.0,N,,Y,bd6ff978-d183-4046-852f-f21d0b83d5ba,Suspension problems,,,Y,3b59a400-940f-4e07-bd8f-9e0fc0fed1c2
008360,000004,24.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-14,2024-06-03,VAE-6N88,Diogo Nunes,Nunes.Diogo@uol.com.br,Mariane Costa,+55 (084) 3531 2621,9282.0,9746.0,N,,N,,Cabin filter replacement,,,Y,eb938c58-afb4-4e82-b62d-34293a08e96c
008361,000027,105.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-07-18,2024-07-21,RGK-9J44,Igor da Rocha,da Rocha.Igor@uol.com.br,Allana Sousa,51 7455 4615,12714.0,54296.0,Y,cc7f00db-ac33-4e48-b224-f349b42fbb3f,Y,1bbe514e-5275-4b88-b3b4-9d2afd12479f,Wiring problems,,,Y,d527eb4b-0c8d-470e-8590-5b7f3295c638
008362,000028,64.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-14,2024-07-16,SLF-6S76,Davi Lucca Lopes,Lopes.Davi Lucca@uol.com.br,Dra. Caroline Rocha,+55 61 9535-2277,24887.0,81552.0,Y,78d4afad-3cfc-4dd8-9d02-7cdedbadeaf6,N,,Suspension problems,,,Y,586eb331-bbeb-4fa5-b510-059099bd9660
008363,000022,55.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-08,2024-04-28,UYW-6B65,José Pedro Leão,Leão.José Pedro@@gmail.com,Maysa da Mata,31 0366-1384,35579.0,72650.0,Y,6c54b946-73e6-458d-9007-2f279a0f804a,Y,d1be3389-c16f-44f0-85e2-cfbbef6484bb,Suspension problems,,,Y,ccf0d3b9-b078-473b-9b99-aaf40562a127
008364,000025,46.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-15,2024-06-12,TXN-8C88,Elisa Aparecida,Aparecida.Elisa@@gmail.com,Theodoro Vargas,0500-098-3141,43889.0,25488.0,N,,Y,208444ea-91b0-466d-a29f-5239d017bedf,Inconsistent charging,,,N,
008365,000035,107.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-05,2024-07-03,MSE-9X39,Gabriel Almeida,Almeida.Gabriel@@gmail.com,Rodrigo Alves,+55 (051) 4555-5066,15951.0,29019.0,Y,648ec55f-8fb2-4c53-9db7-90de81bd7c4f,Y,917dd55d-a477-4f25-8845-5649152520f4,Inverter problems,,,N,
008366,000038,107.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-06-22,2024-06-26,LAG-4E45,João Pedro Sampaio,Sampaio.João Pedro@@gmail.com,Sra. Jade Silva,(021) 0704 0297,40008.0,69095.0,Y,33a2e899-d88a-4479-9fe0-17315f12f895,Y,2a52ed70-0fb1-459b-958d-407919e6449b,Suspension problems,,,N,
008367,000005,37.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-10,2024-06-30,SXS-7H80,Olívia Vargas,Vargas.Olívia@@gmail.com,Agatha Dias,31 8268 0722,8983.0,31297.0,N,,N,,Battery overheating,,,N,
008368,000006,37.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-01,2024-04-03,XHX-2J74,Ravy Cavalcante,Cavalcante.Ravy@@outlook.com,Rhavi Pimenta,84 4190 9250,11503.0,85108.0,Y,1891ef75-70bc-48d4-a365-0aba7d75d478,Y,94f9b79a-9dd3-4435-b7f4-4d9f4b194df8,Suspension problems,,,Y,13d4a9d3-4087-4769-8560-c5fc2e441d68
008369,000019,115.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-06-26,2024-06-28,IVF-8U51,Lara Sá,Sá.Lara@@gmail.com,Valentina Barros,0300 071 4309,32432.0,56534.0,Y,267dc9a8-35d0-4440-88f7-1a476601d8d6,Y,ee70fd95-1ac1-4a2e-b617-d940414e053d,Inconsistent charging,,,N,
008370,000019,43.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-10,2024-07-14,OLZ-2C54,Maria Júlia Moura,Moura.Maria Júlia@@yahoo.com.br,Sr. Lucca Fogaça,+55 31 7357-5241,41509.0,914.0,N,,N,,Battery management system failure,,,Y,72120167-def8-4cd9-ad06-93d6104d94e9
008371,000009,104.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-11,2024-04-26,OZE-2B52,Gabriel da Cunha,da Cunha.Gabriel@uol.com.br,Nina Caldeira,(031) 6580-6915,32293.0,16082.0,Y,553ccf06-54d7-467a-9aae-42c46857b5a8,Y,52327a17-52ef-429b-9102-c57ca54686b6,Suspension problems,,,Y,2ccdbe8d-5c74-497f-9740-380e6c2678e1
008372,000020,106.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-04-30,2024-07-15,EZQ-9I25,Alícia da Mata,da Mata.Alícia@@gmail.com,Allana Souza,+55 (081) 8094-7333,45364.0,67748.0,N,,N,,Charging port issues,,,N,
008373,000027,40.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-15,2024-07-24,EZQ-4Q37,Isis da Luz,da Luz.Isis@uol.com.br,Ravy da Conceição,(071) 7369 7017,13275.0,32976.0,N,,N,,Suspension problems,,,Y,b0e0410f-03a5-4e83-83c0-94a666231791
008374,000043,73.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-11,2024-02-21,GUX-7C14,Eduardo Lima,Lima.Eduardo@@yahoo.com.br,Lorena Duarte,0500 562 6049,14848.0,67281.0,Y,8f240ffa-eff2-492c-b896-e4ae2b222bc9,Y,64a01aa0-1a53-494e-9439-26f58cbd849a,Charging port issues,,,Y,33ef3529-318d-454c-a54b-5335da54f768
008375,000033,63.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-02-02,2024-03-25,NBY-2P16,João Vitor Teixeira,Teixeira.João Vitor@uol.com.br,Sr. Luiz Gustavo Pinto,+55 (084) 1613 1890,18357.0,39450.0,Y,51d04955-de50-4e69-b340-3a259e75a182,N,,Suspension problems,,,Y,89706fb4-afef-4c5c-8f34-aaab7630389a
008376,000015,69.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-29,2024-04-28,RUS-7L85,Arthur Miguel Montenegro,Montenegro.Arthur Miguel@@gmail.com,Isis Carvalho,+55 (061) 6043-4474,29051.0,39864.0,Y,2d9f48e3-4de2-48df-836b-a1c1a6faae6d,Y,718e7f10-b383-4350-a0ab-10781d3f98c5,Software glitches,,,N,
008377,000022,28.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-01-26,2024-04-23,QZL-2H42,Gabriel Alves,Alves.Gabriel@@outlook.com,Srta. Larissa Siqueira,(071) 9959 3998,17250.0,38131.0,Y,40e07cd9-9a57-4007-b645-924098f8a9a6,N,,Suspension problems,,,N,
008378,000040,57.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-12,2024-05-17,AND-1J75,Theo Ribeiro,Ribeiro.Theo@uol.com.br,Heloisa Pinto,(051) 8852 9079,25435.0,79307.0,N,,N,,Suspension problems,,,N,
008379,000032,33.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-16,2024-05-31,BXL-2A26,Kevin Jesus,Jesus.Kevin@@gmail.com,Dra. Brenda Pimenta,+55 (071) 8138-2176,11109.0,77695.0,Y,ef0eddfc-b785-472f-a6d1-f9f10850eb58,N,,Charging port issues,,,Y,e84697d9-1097-48fd-95ef-8894c5e6c02a
008380,000028,34.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-02-07,2024-05-05,LYZ-7Q94,Bento Lima,Lima.Bento@uol.com.br,Diogo Montenegro,61 9669 6082,12300.0,45026.0,N,,N,,Suspension problems,,,Y,0860c4cf-ce7f-4bdc-8f64-0c299c2c3025
008381,000036,69.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-16,2024-04-16,LCT-4S84,Murilo Moreira,Moreira.Murilo@@outlook.com,Davi Luiz Macedo,+55 (071) 5768 8636,16074.0,9679.0,N,,N,,Battery overheating,,,N,
008382,000016,28.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-11,2024-05-20,EAM-3R31,Luiz Felipe Pacheco,Pacheco.Luiz Felipe@@gmail.com,Srta. Luana da Rocha,(084) 0077 6700,49350.0,33867.0,N,,Y,e8c6fac1-a372-4cf4-9d19-fb9fc5456c8e,Cooling system issues,,,N,
008383,000004,63.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-08,2024-05-14,ZHV-1B58,Lunna Abreu,Abreu.Lunna@@yahoo.com.br,Caleb Brito,84 4714 1560,39541.0,54802.0,Y,63027c72-db1d-403e-82bc-a6d4abba15aa,N,,Regenerative braking issues,,,Y,1a892c02-447e-4a6a-8ee2-9c8874ca9714
008384,000024,90.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-25,2024-07-25,TNU-0I48,Maya Moraes,Moraes.Maya@@gmail.com,Sarah Teixeira,+55 84 6096 5970,48880.0,51691.0,N,,Y,10c94926-d8b7-4760-b223-b22ba5502b75,Suspension problems,,,N,
008385,000017,79.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-25,2024-07-25,CNA-8F34,Raul Novaes,Novaes.Raul@@gmail.com,Emanuella Nascimento,+55 (081) 5849-7894,9559.0,9140.0,N,,N,,Overheating of battery,,,Y,afd60a05-fac2-497c-b39a-284f64bcf453
008386,000023,65.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-06-25,2024-06-27,FDM-4V81,Théo Vasconcelos,Vasconcelos.Théo@@outlook.com,Sr. Theo Nascimento,+55 (081) 1694-2612,25193.0,95142.0,N,,N,,Overheating of battery,,,N,
008387,000019,110.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-03-10,2024-03-26,UBI-9O85,Maria Luiza Rodrigues,Rodrigues.Maria Luiza@@yahoo.com.br,Vitória da Cunha,71 5685-3400,18518.0,28931.0,Y,84bf9110-441b-4dcf-990e-2e75775b8335,N,,Charging port issues,,,N,
008388,000048,112.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-05-10,2024-05-21,VGT-6O60,Henry Gabriel Pimenta,Pimenta.Henry Gabriel@@gmail.com,Maria Cecília Cavalcante,71 3810-7738,42615.0,54765.0,Y,39c958e1-b595-40da-a140-97df556b11b2,N,,Suspension problems,,,Y,2d9f69ef-fd37-4e62-bdc7-f1f421347fbb
008389,000012,62.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-01-05,2024-03-09,HJF-9Z69,Fernando Sales,Sales.Fernando@@yahoo.com.br,Daniela da Rosa,(084) 8763-0334,10812.0,16161.0,Y,0a65fee2-4f47-48d4-a1a7-40c67f2adfc6,N,,Suspension problems,,,Y,dd41f00e-e007-4622-8dc8-c14b08a4fc86
008390,000035,47.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-02-08,2024-04-22,BMN-3E66,Luísa Costela,Costela.Luísa@@outlook.com,André Camargo,+55 (081) 7774 7654,5599.0,15381.0,N,,N,,Range anxiety,,,Y,f36a9f4c-0faa-4368-9576-a420d0bef20f
008391,000004,114.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-03,2024-07-07,LTK-5Z44,Luara Monteiro,Monteiro.Luara@@gmail.com,Sr. João Pedro da Cruz,+55 71 6718-1810,10223.0,94088.0,Y,500b7013-8f5f-4270-85d3-2f9cb6059b50,N,,Inconsistent charging,,,Y,31ef2d2c-1bcc-4b03-a047-43726479056c
008392,000033,120.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-05-16,2024-06-29,WIW-6H44,Davi Lucas Pereira,Pereira.Davi Lucas@@gmail.com,Sr. Luiz Fernando Cardoso,(084) 8200-0679,4550.0,55542.0,N,,N,,Suspension problems,,,N,
008393,000044,102.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-12,2024-07-09,OMO-2A84,Vitor Hugo Mendes,Mendes.Vitor Hugo@@yahoo.com.br,Thiago Rocha,+55 (041) 9808-9005,9111.0,86877.0,Y,2ed5aa26-6e99-43d1-8abe-583f8085dc80,N,,Charging port issues,,,Y,0150be6f-53af-4f07-b396-03bde6189946
008394,000002,54.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-07-23,2024-07-24,BLI-8Q38,Isabelly Pinto,Pinto.Isabelly@uol.com.br,Luana Pires,(011) 4738-4013,10329.0,7386.0,N,,Y,3f03d859-ee18-4c39-b808-595c53d8f672,Range anxiety,,,N,
008395,000029,112.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-06-11,2024-07-16,DVS-0P07,Thiago Souza,Souza.Thiago@@gmail.com,Sra. Ana Julia da Cruz,+55 (021) 1967 4633,34373.0,96219.0,Y,8eb85a17-638b-44c4-b671-3d7a8962e895,N,,Inconsistent charging,,,Y,0aa0b1fb-93e7-44cc-b19e-aa9c84851cd6
008396,000043,59.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-10,2024-06-11,GDA-4M95,Agatha da Rosa,da Rosa.Agatha@@gmail.com,Jade Correia,+55 (084) 5686 0102,2800.0,5599.0,Y,0a7ee9ef-7bae-40f8-8763-20079a60eb81,Y,79579ba3-139e-4796-9e39-ca8164b9dfd6,Suspension problems,,,N,
008397,000011,107.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-04-13,2024-05-27,UUZ-6K90,Clarice Marques,Marques.Clarice@uol.com.br,Levi Silveira,(061) 3738 0010,4890.0,55292.0,Y,d0bd5ce0-aac5-47ff-b46c-5c1630c3810f,N,,Inconsistent charging,,,N,
008398,000020,20.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-06-04,2024-07-02,GZC-0H71,Ravi da Conceição,da Conceição.Ravi@@gmail.com,Enrico Andrade,71 8085 0285,25107.0,56043.0,Y,4577338b-ede8-4859-a921-3479b16aa338,Y,5c42574a-7476-4aba-979b-bc012c1a8619,Software glitches,,,N,
008399,000027,75.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-03-21,2024-03-28,SMP-9H79,Henry Siqueira,Siqueira.Henry@@yahoo.com.br,Amanda das Neves,21 9824 9170,14022.0,94587.0,N,,N,,Regenerative braking issues,,,N,
008400,000024,30.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-13,2024-05-02,AOU-7B16,Enzo Gabriel Macedo,Macedo.Enzo Gabriel@uol.com.br,Bernardo Barbosa,(021) 4556-4339,41676.0,45161.0,N,,Y,8bb98240-1ad7-4aef-95a7-d710ff5d4494,Suspension problems,,,N,
008401,000015,58.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-07,2024-07-07,HRO-7C21,Paulo Correia,Correia.Paulo@@gmail.com,Luiza Costa,0500-008-1201,4416.0,13217.0,Y,026c223f-cd03-4e04-96b5-246c3df92e38,Y,8e0ba7c0-b336-498f-beaf-8fa23ac0287d,Battery management system failure,,,Y,51acb4cf-70ed-457c-ba65-988889f03556
008402,000012,92.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-04-05,2024-06-20,BOV-9B67,Yasmin da Mota,da Mota.Yasmin@@outlook.com,Bianca Camargo,+55 (011) 1128-7239,3354.0,33798.0,Y,614798d7-1a9e-4fc3-9668-46328e44f481,Y,415c2b72-5c2d-4134-9d66-2d56a196c5b1,Suspension problems,,,N,
008403,000011,59.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-01,2024-05-03,NFZ-3Y26,Henry Gabriel Cavalcanti,Cavalcanti.Henry Gabriel@@outlook.com,Maria Clara Cunha,81 4526 6819,30605.0,69287.0,Y,a045f87c-85e0-4c9b-bcaa-275a3bec6f33,Y,701fabc2-e550-432c-8e10-7ef8a33c067c,Cooling system issues,,,Y,e0dfd93d-7a62-4b4a-94ec-6ca02f24acbd
008404,000048,100.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-05,2024-07-06,SHY-0A72,Benício da Cruz,da Cruz.Benício@@yahoo.com.br,Hadassa Araújo,21 0444-9658,11599.0,27971.0,N,,N,,Suspension problems,,,Y,dd5bfdde-2872-4ed9-adc1-68c10802c87f
008405,000043,22.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-03-12,2024-05-21,LKG-7P84,Daniela Jesus,Jesus.Daniela@@outlook.com,Sr. Luan Marques,+55 (084) 5220 4324,49230.0,7409.0,N,,Y,f964e94f-d4be-4645-9412-576dc789c248,Wiring problems,,,N,
008406,000015,87.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-07-11,2024-07-17,TPY-7R91,Bruno da Rocha,da Rocha.Bruno@uol.com.br,Emilly Azevedo,0800-114-6335,38055.0,10991.0,N,,Y,ede5a562-1734-40b9-8e5d-0d27840324b4,Suspension problems,,,Y,d12d6ec6-88b0-4462-a44e-98734dd05041
008407,000023,113.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-06-18,2024-06-24,QKT-5N88,Antony Rocha,Rocha.Antony@@yahoo.com.br,Ian Teixeira,+55 71 5338-7783,49174.0,93917.0,Y,7b5ca3ce-1b86-4887-ad43-672a802468f5,Y,441ad1f0-cc7a-475f-bb8a-bff92b84c0d4,Suspension problems,,,Y,90d3baee-5654-4932-999c-5f7f00176a57
008408,000033,61.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-04,2024-07-10,STD-2D81,Danilo Azevedo,Azevedo.Danilo@@yahoo.com.br,Luiz Henrique Gomes,+55 (071) 8691-4084,29124.0,57027.0,N,,N,,Battery overheating,,,Y,c28666b3-0b47-4348-a508-e60da6853f2e
008409,000037,31.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-15,2024-07-17,HKN-3W78,Vitor Gabriel Rezende,Rezende.Vitor Gabriel@@outlook.com,João Guilherme Aparecida,+55 (031) 4620 4528,40076.0,88514.0,N,,N,,Software glitches,,,N,
008410,000017,63.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-04-20,2024-05-08,GNC-0U62,Maria Helena Aparecida,Aparecida.Maria Helena@@outlook.com,Sr. Marcos Vinicius Andrade,+55 (031) 4297-9937,7637.0,53505.0,Y,038e4862-cbc7-4790-bcf6-7140918f3bff,Y,79a86802-89c1-47d3-b094-3110915ed41e,Inconsistent charging,,,Y,6c4fb1df-1ab2-4d6d-bd87-28cf67b7b53c
008411,000028,93.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-01-14,2024-05-02,ONI-7L17,Ryan Barros,Barros.Ryan@uol.com.br,Isadora Macedo,(081) 7896-7796,21841.0,39751.0,N,,Y,2ab68365-0c24-422a-8371-af00568d5c8d,Wiring problems,,,N,
008412,000032,86.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-01,2024-05-02,VHX-9L04,Luiz Gustavo Leão,Leão.Luiz Gustavo@@yahoo.com.br,Aurora Monteiro,84 7465-5661,18438.0,60254.0,N,,Y,e8d0ab05-4727-48a1-8701-24ae30bbe2be,Inconsistent charging,,,Y,27c00412-e029-4e52-86f4-2e5f12cac98e
008413,000032,119.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-09,2024-06-16,EAZ-5H41,Yuri Vargas,Vargas.Yuri@@outlook.com,Dra. Maria Isis Monteiro,(011) 1390-2326,29810.0,61947.0,Y,6ea9d8a6-1b82-426d-9a75-e9a090f08ced,N,,Charging port issues,,,Y,5422f1be-06da-4949-97cd-432bcd92cb04
008414,000043,106.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-01-14,2024-03-31,EKH-1Q57,Maria Laura Fogaça,Fogaça.Maria Laura@@gmail.com,Camila Vieira,0300 573 7001,4146.0,58821.0,N,,Y,19cdc283-3320-4872-a86d-5ba596225f25,Inconsistent charging,,,N,
008415,000038,52.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-13,2024-07-20,RKJ-1V36,Oliver Pires,Pires.Oliver@@outlook.com,Olívia da Mata,+55 (051) 8020 6639,18436.0,26422.0,N,,N,,Battery degradation,,,N,
008416,000013,120.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-03,2024-07-10,WIY-8C58,Ana Julia Guerra,Guerra.Ana Julia@uol.com.br,Evelyn Almeida,0800 887 5607,24299.0,2650.0,Y,31046dd3-f934-455b-8ff0-790d59f0c022,Y,91a08000-a1a2-4c80-8d13-64c710a7da70,Cooling system issues,,,Y,3f38ce02-de52-499a-b306-d425022a9af3
008417,000007,109.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-06-16,2024-07-02,XSH-7E85,Davi Lucca Vasconcelos,Vasconcelos.Davi Lucca@@yahoo.com.br,Mathias Castro,0500-509-3046,8605.0,4389.0,N,,Y,70be268c-1017-490c-b727-050ebe2d278a,Suspension problems,,,N,
008418,000041,101.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-03-26,2024-05-13,MDT-0X66,Ravi Lucca Monteiro,Monteiro.Ravi Lucca@@yahoo.com.br,Srta. Emanuelly Aragão,(011) 8786 6063,45246.0,16315.0,N,,Y,1c7d51b9-fdcb-4286-ba1a-05d778d4a21a,Windshield replacement,,,N,
008419,000002,43.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-05-10,2024-06-29,CGL-8A69,Leonardo Azevedo,Azevedo.Leonardo@uol.com.br,Marina Duarte,(061) 6509-9944,11906.0,49432.0,Y,37a2c354-23a0-4111-890a-4775b33e48c2,Y,fb8fcc33-9b20-4ca4-a6a1-0948508b12a7,Suspension problems,,,Y,c4579101-b637-424e-a083-55641905e9a3
008420,000031,87.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-04,2024-06-30,CQN-4K33,Dom Barros,Barros.Dom@@yahoo.com.br,Emanuel Moura,+55 (061) 4588 2722,39526.0,77148.0,Y,122af46e-007e-420e-a7d1-4ae895a9f927,N,,Regenerative braking issues,,,Y,91177296-da0a-40fc-92a1-28f353c2d272
008421,000039,89.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-06-06,2024-07-06,WTG-9X68,Eloah Fogaça,Fogaça.Eloah@@yahoo.com.br,Yuri da Luz,0800 593 5688,48539.0,21261.0,Y,a50b35e9-05db-425a-b1a4-479cae4bdffd,Y,b8db8f21-0f35-415e-a2ab-aab2b9796485,Battery management system failure,,,N,
008422,000031,41.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-07-13,2024-07-20,YYV-6T29,Clara Câmara,Câmara.Clara@@gmail.com,Anthony Gabriel da Luz,+55 31 9186-3775,46985.0,66038.0,N,,N,,Suspension problems,,,Y,7ff29c1f-e870-4f90-a028-749e8c935ed7
008423,000012,90.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-04-29,2024-07-05,KCE-0E58,Maya Barros,Barros.Maya@uol.com.br,Evelyn Câmara,+55 (071) 6197 6296,47429.0,34952.0,Y,b3569c9f-0a2e-4e79-891f-9e2bffc7de4b,Y,24ac2e21-7771-4e49-8c2c-499f8857bfa5,Overheating of battery,,,Y,794ab5ee-5fd2-4135-bf72-bc701b44b277
008424,000035,85.0,9999999999,Name,9999999988,Name,Warranty,Pending,2024-04-09,2024-05-19,ETW-4T22,Rodrigo Vargas,Vargas.Rodrigo@@yahoo.com.br,Dra. Hellena Mendonça,+55 71 3291-4308,7201.0,18966.0,Y,a62577fd-65ea-42da-a7b3-706524257c7c,Y,83d5bab6-f159-419f-a572-c4f0573c13c5,Suspension problems,,,Y,b7c433ed-a7e7-41cc-b0fb-11cd2f9c8694
008425,000043,102.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-02-14,2024-02-20,USG-1Z42,José Pedro Barbosa,Barbosa.José Pedro@@outlook.com,Laís Casa Grande,(084) 3044 4559,38340.0,56363.0,Y,d79a86fe-c809-4a3e-9a83-de0e29effb4f,N,,Battery management system failure,,,Y,00f5e360-8fe1-4937-ae86-02c3a9160c08
008426,000042,100.0,9999999999,Name,9999999988,Name,Warranty,Completed,2024-02-15,2024-05-29,MAO-5P09,Ravi Lucca Cardoso,Cardoso.Ravi Lucca@@yahoo.com.br,Brenda Pinto,11 9525-7158,1894.0,22575.0,N,,Y,4942e240-d459-41ed-b740-5c0014f9faa1,Suspension problems,,,N,
008427,000011,99.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-01-14,2024-06-26,ODU-1D60,Alícia Martins,Martins.Alícia@@yahoo.com.br,Vitor Gabriel Correia,71 9033-8411,42738.0,39989.0,N,,Y,fc1b4dac-dc44-4ecb-8cf1-ca05bbbdec86,Climate control system issues,,,N,
008428,000013,24.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-05-30,2024-06-18,KMC-3U30,Mariah da Mota,da Mota.Mariah@@yahoo.com.br,Ravi Azevedo,(081) 7000 9190,11670.0,64955.0,N,,N,,Suspension problems,,,Y,b1690274-04c5-4132-aa84-db41be4efd90
008429,000018,55.0,9999999999,Name,9999999988,Name,Non-Warranty,Completed,2024-02-04,2024-03-10,SVV-5C45,Bianca Moreira,Moreira.Bianca@@gmail.com,Maria Júlia Fonseca,84 6665-7764,22449.0,96510.0,N,,Y,b9b09c9b-d472-453b-b483-9394b270c587,Charging port issues,,,Y,b62e6a31-0948-4940-a838-457d838a737b
008430,000031,112.0,9999999999,Name,9999999988,Name,Warranty,In Progress,2024-04-25,2024-06-29,ITR-4E96,Allana Leão,Leão.Allana@uol.com.br,Lucas Gabriel Lima,41 6328 7801,32318.0,55550.0,N,,N,,Inconsistent charging,,,Y,cb76011f-e09e-4813-926f-13804d0a6c63
008431,000046,93.0,9999999999,Name,9999999988,Name,Non-Warranty,In Progress,2024-06-16,2024-07-04,OES-7V59,Ana Lívia Borges,Borges.Ana Lívia@@outlook.com,Luna da Mata,84 5982 2517,49322.0,98606.0,Y,36e8fa5f-d291-4619-a9e3-90c7034c1dca,N,,Suspension problems,,,Y,19fb64f7-db20-4e19-8826-66fc338d8626
008432,000041,43.0,9999999999,Name,9999999988,Name,Non-Warranty,Pending,2024-03-01,2024-05-10,LOS-0R68,Marcos Vinicius Novaes,Novaes.Marcos Vinicius@@gmail.com,Srta. Ana Julia Brito,+55 11 7884 7307,18520.0,17186.0,N,,N,,Suspension problems,,,Y,dc26b069-f70e-4854-acfa-faff8cc2c274
