DEALER_ORDER_ID,DEALER_ID,DEALER_ORDER_NO,CREATE_BY,CREATE_DATE,UPDATE_BY,UPDATE_DATE,REPAIR_TYPE,ORDER_STATUS,ORDER_CREATE_DATE,ORDER_LAST_BALANCE_DATE,VIN,CUST_NAME,CUST_EMAIL,DELIVERER,DELEVERER_MOBILE,POWER_MILEAGE,TOTAL_MILEAGE,CREATE_CLAIM_FLAG,CLAIM_NO,ACTIVITY_FLAG,ACTIVITY_CODE,TROUBLE_DESC,DELIVER_PROBLEM,CHECK_RESULT,IS_SECSTORE,SECSTORE_ID
4791.0,50.0,24.0,9999999999,2024-03-04,9999999988,2024-05-12,Non-Warranty,Completed,2024-03-04,2024-05-12,TDV-4P89,Melina Rocha,Melina.Rocha@@outlook.com,Rafael Garcia,+55 (061) 4828 5565,37588.0,53512.0,Y,1c7ff2cb-e32b-4afd-bb33-89ef1e41cbd9,N,,,,,Y,bf4a2e32-3c22-45eb-b3fa-39cc9521316f
4792.0,33.0,55.0,9999999999,2024-01-09,9999999988,2024-05-27,Warranty,Completed,2024-01-09,2024-05-27,ASM-0I47,Apollo Ramos,Apollo.Ramos@@yahoo.com.br,Francisco Siqueira,84 4665-4542,49226.0,90174.0,N,,Y,1c9ea63f-8307-45bb-9355-86f5b564995b,,,,Y,1a63a5f1-8037-461f-bb62-fdfff1f948b8
4793.0,8.0,61.0,9999999999,2024-02-06,9999999988,2024-05-28,Warranty,In Progress,2024-02-06,2024-05-28,EXV-4T87,Manuella Peixoto,Manuella.Peixoto@uol.com.br,Rhavi Fogaça,0800-678-8551,44162.0,58749.0,N,,Y,f558ac91-2463-4ba2-8718-95e5eb42c5c8,,,,Y,36e80d19-cc4a-43c9-9405-460bc5afe813
4794.0,28.0,41.0,9999999999,2024-05-25,9999999988,2024-05-30,Non-Warranty,Completed,2024-05-25,2024-05-30,XFO-8Q90,Léo Teixeira,Léo.Teixeira@@yahoo.com.br,Marcos Vinicius Guerra,(021) 6787-0967,29678.0,72807.0,N,,Y,6004ee9b-9f3d-4e13-9c6c-6f28eddd062b,,,,N,
4795.0,6.0,120.0,9999999999,2024-05-13,9999999988,2024-07-21,Non-Warranty,Completed,2024-05-13,2024-07-21,HJM-5K47,Davi Lucas Marques,Davi Lucas.Marques@@gmail.com,Sr. Mathias Macedo,+55 84 8252-5072,724.0,42529.0,N,,Y,b3e9e472-6075-4e81-9913-14266af37c45,,,,Y,cdfe121d-c043-45a0-b4f9-828504beb372
4796.0,38.0,119.0,9999999999,2024-04-01,9999999988,2024-04-06,Warranty,Pending,2024-04-01,2024-04-06,AZH-3I17,Milena Monteiro,Milena.Monteiro@@outlook.com,Sr. Luan Vargas,31 8458-1389,33282.0,45076.0,N,,Y,5f5f8452-272e-40b2-9d37-1dc3e40c00d4,,,,N,
4797.0,7.0,104.0,9999999999,2024-02-04,9999999988,2024-03-18,Non-Warranty,Completed,2024-02-04,2024-03-18,XVF-2L23,Josué Vargas,Josué.Vargas@uol.com.br,Dr. Kevin Marques,(011) 4376-1648,26421.0,15804.0,N,,N,,,,,Y,4f1b4614-da92-420f-925a-40158cac34c3
4798.0,5.0,108.0,9999999999,2024-06-25,9999999988,2024-07-15,Warranty,Pending,2024-06-25,2024-07-15,AQQ-1H48,Gael Henrique Pacheco,Gael Henrique.Pacheco@@yahoo.com.br,Vitória Mendonça,(051) 0763-3373,34677.0,21041.0,Y,0f0c98e5-084a-42df-8cf4-0b72f5a86434,N,,,,,N,
4799.0,25.0,96.0,9999999999,2024-02-10,9999999988,2024-03-24,Non-Warranty,In Progress,2024-02-10,2024-03-24,QHV-4I45,Fernanda Cassiano,Fernanda.Cassiano@@gmail.com,Rafaela Abreu,(031) 5385 9095,11934.0,78623.0,N,,Y,8412d4f7-c020-4791-b815-d01f40bc509c,,,,N,
4800.0,17.0,53.0,9999999999,2024-01-14,9999999988,2024-04-27,Warranty,Pending,2024-01-14,2024-04-27,GDJ-7P77,Isaque Gonçalves,Isaque.Gonçalves@@yahoo.com.br,Beatriz das Neves,+55 31 4194 6735,33193.0,99440.0,N,,N,,,,,N,
4801.0,32.0,22.0,9999999999,2024-05-31,9999999988,2024-06-21,Non-Warranty,Pending,2024-05-31,2024-06-21,LQI-7Z51,José Cavalcante,José.Cavalcante@uol.com.br,Luísa Mendes,0800 734 7301,41443.0,60745.0,Y,3f753136-3a45-43c4-a2f3-209814d3e3fe,N,,,,,N,
4802.0,20.0,64.0,9999999999,2024-07-11,9999999988,2024-07-12,Non-Warranty,Pending,2024-07-11,2024-07-12,MFE-2V96,Maria Eduarda Caldeira,Maria Eduarda.Caldeira@uol.com.br,Maria Cecília Ramos,(084) 3039-5706,6739.0,32163.0,N,,N,,,,,Y,10866722-fae7-409a-bded-7a1b49331ef3
4803.0,1.0,41.0,9999999999,2024-03-15,9999999988,2024-06-07,Warranty,In Progress,2024-03-15,2024-06-07,EII-6D81,Vitor Hugo Ramos,Vitor Hugo.Ramos@@yahoo.com.br,Allana Barbosa,+55 81 4145 1896,28394.0,8006.0,N,,Y,5b6afd58-5386-475f-8e47-b2224755de00,,,,N,
4804.0,20.0,35.0,9999999999,2024-02-09,9999999988,2024-03-13,Warranty,In Progress,2024-02-09,2024-03-13,WSN-0N11,Clarice Costela,Clarice.Costela@@yahoo.com.br,Benicio Souza,+55 (041) 2861 7592,27041.0,59258.0,N,,N,,,,,N,
4805.0,6.0,87.0,9999999999,2024-01-18,9999999988,2024-03-18,Non-Warranty,Completed,2024-01-18,2024-03-18,TJQ-6F58,Cecilia Jesus,Cecilia.Jesus@@yahoo.com.br,Calebe Cardoso,51 4526 1371,207.0,23783.0,N,,N,,,,,N,
4806.0,6.0,58.0,9999999999,2024-03-08,9999999988,2024-06-19,Non-Warranty,Pending,2024-03-08,2024-06-19,GXB-6L61,Fernanda Farias,Fernanda.Farias@@outlook.com,Otto da Cruz,+55 (081) 8716 7221,31976.0,85498.0,Y,7ff818f5-ed08-4b99-b438-27e95d015007,N,,,,,N,
4807.0,3.0,62.0,9999999999,2024-05-13,9999999988,2024-07-10,Non-Warranty,In Progress,2024-05-13,2024-07-10,WGE-2Z79,Maria Clara Costela,Maria Clara.Costela@@yahoo.com.br,Heloísa Farias,(051) 5945 5259,6746.0,90025.0,N,,Y,b456c6b8-6c25-4315-9f34-2bfca97e557a,,,,Y,a4e4e738-e97f-4d34-aaee-1450aabfe706
4808.0,37.0,80.0,9999999999,2024-03-13,9999999988,2024-07-20,Non-Warranty,Completed,2024-03-13,2024-07-20,KPN-9J35,Paulo Santos,Paulo.Santos@uol.com.br,Sr. Davi Lucca Caldeira,+55 (011) 0959 4358,5091.0,88494.0,Y,57455427-11cd-4afa-b8cf-1eb5fb48cd74,N,,,,,Y,a29e26d1-0cdf-463a-8407-4c6c0a11fedf
4809.0,21.0,66.0,9999999999,2024-02-01,9999999988,2024-04-27,Warranty,Completed,2024-02-01,2024-04-27,HKV-8J65,Enrico Viana,Enrico.Viana@uol.com.br,Arthur Gabriel Pimenta,71 1072-4481,4778.0,70889.0,Y,cc2bddac-e473-4bc2-a8ad-0c5d44792a6f,N,,,,,Y,cc53e4e9-720f-4b16-8b53-68c663bbff3c
4810.0,13.0,115.0,9999999999,2024-01-06,9999999988,2024-04-10,Non-Warranty,Completed,2024-01-06,2024-04-10,JBG-4K29,Luiz Otávio Pastor,Luiz Otávio.Pastor@@yahoo.com.br,Marina Costela,21 2519-1373,36844.0,55421.0,Y,80ff3341-71a7-4dcc-b8fb-a8426d082392,Y,e00a0693-a57a-491e-9042-4d8859b7a5de,,,,Y,3ee7c327-ece4-44db-8fb7-db8cbf080c85
4811.0,43.0,117.0,9999999999,2024-05-12,9999999988,2024-07-11,Non-Warranty,Completed,2024-05-12,2024-07-11,WCF-9Q88,Rodrigo da Rosa,Rodrigo.da Rosa@@gmail.com,Vitor Hugo Farias,(011) 0850-9896,18737.0,54462.0,Y,4811f242-5d33-4a32-84a2-af5fdbc417aa,N,,,,,Y,9ea540e0-e972-4304-ba0e-7b4df29c0dba
4812.0,26.0,41.0,9999999999,2024-01-30,9999999988,2024-07-14,Non-Warranty,In Progress,2024-01-30,2024-07-14,SDP-5H62,Ísis da Conceição,Ísis.da Conceição@@gmail.com,Renan Machado,(051) 6227 6265,1600.0,77618.0,Y,ba8638b6-fc64-465a-b962-ceea081fb6ce,Y,524cef4f-2e79-41ca-84fb-e44dcd0f67ea,,,,N,
4813.0,21.0,55.0,9999999999,2024-03-24,9999999988,2024-05-21,Non-Warranty,Pending,2024-03-24,2024-05-21,AEU-9X51,Sophia Pacheco,Sophia.Pacheco@@gmail.com,Nathan Fogaça,+55 41 3857 0619,40716.0,40160.0,N,,N,,,,,Y,a5e653ea-4ceb-48ec-8e9c-185394cfa8d0
4814.0,17.0,105.0,9999999999,2024-06-16,9999999988,2024-07-18,Non-Warranty,Completed,2024-06-16,2024-07-18,DEI-0C24,Lucca Carvalho,Lucca.Carvalho@@gmail.com,Dr. Matteo Ribeiro,+55 84 3131 6833,33400.0,84104.0,N,,Y,079f235d-2fe8-4065-b159-496cc8071cea,,,,N,
4815.0,43.0,93.0,9999999999,2024-02-09,9999999988,2024-05-26,Warranty,In Progress,2024-02-09,2024-05-26,NHZ-9Q25,Sara Peixoto,Sara.Peixoto@@gmail.com,Dr. Matteo Melo,+55 31 4390 4568,15345.0,16342.0,Y,1ccb1ada-8c35-4a99-b2e3-84e4088e6879,Y,a4b9e67b-2ba8-4b1b-8288-dec9170c4987,,,,N,
4816.0,1.0,39.0,9999999999,2024-01-13,9999999988,2024-05-30,Non-Warranty,Completed,2024-01-13,2024-05-30,EEJ-2T38,Isaque Santos,Isaque.Santos@@outlook.com,Kaique Lima,84 5855 7139,28076.0,64543.0,Y,5f91d290-b0cf-4bb9-85ef-433bf821a58c,Y,3f7c82af-9236-4964-984f-18401e2abe79,,,,N,
4817.0,21.0,64.0,9999999999,2024-06-18,9999999988,2024-07-06,Warranty,Completed,2024-06-18,2024-07-06,VWI-4I94,Maria Laura Ferreira,Maria Laura.Ferreira@@gmail.com,Caio Viana,31 4086 0814,12232.0,8096.0,Y,e78ca7a6-84e4-4d34-9065-36d2ec236019,N,,,,,Y,a7be6a68-0d49-47e6-90fd-5620c81d8cae
4818.0,5.0,87.0,9999999999,2024-06-24,9999999988,2024-07-04,Non-Warranty,Pending,2024-06-24,2024-07-04,IOK-5E59,Larissa Novais,Larissa.Novais@@outlook.com,Marcos Vinicius Novais,(061) 0673-4902,22728.0,69693.0,Y,18194c0e-bd13-4731-b519-6b7644a2c12d,Y,9510d2c9-ae13-4ba3-8a6c-281c9ea6e671,,,,Y,6ab1757b-74dc-482d-b4b0-18e4b5480d63
4819.0,26.0,107.0,9999999999,2024-06-13,9999999988,2024-06-23,Warranty,In Progress,2024-06-13,2024-06-23,GYP-3Q80,Lara Caldeira,Lara.Caldeira@@gmail.com,Dr. João Guilherme das Neves,0300 834 7578,5643.0,44298.0,Y,f3261be4-1742-4e54-8f89-7153ab8aeca0,Y,157c120a-9db8-4c6a-89f3-37ca4e1080fd,,,,Y,56929c8d-7145-44e9-bd45-698995be5240
4820.0,20.0,22.0,9999999999,2024-02-19,9999999988,2024-03-23,Non-Warranty,Completed,2024-02-19,2024-03-23,LPB-2R89,Kevin Brito,Kevin.Brito@uol.com.br,Mirella Fernandes,+55 (071) 8622 2815,10838.0,84548.0,N,,N,,,,,Y,7caabf4c-4c43-4b70-880d-36c5bba227cc
4821.0,44.0,96.0,9999999999,2024-01-29,9999999988,2024-03-22,Warranty,Pending,2024-01-29,2024-03-22,QHN-5L92,Ana Carolina Montenegro,Ana Carolina.Montenegro@@yahoo.com.br,Beatriz Gomes,84 5911 4708,43115.0,10767.0,N,,N,,,,,N,
4822.0,10.0,40.0,9999999999,2024-04-16,9999999988,2024-07-05,Warranty,In Progress,2024-04-16,2024-07-05,ZAD-7V38,Maitê Pastor,Maitê.Pastor@@yahoo.com.br,Lorena Gomes,(031) 8295-6929,23786.0,51574.0,Y,7b760e44-6a31-4e79-8e68-8ac8dcc6776b,N,,,,,N,
4823.0,20.0,66.0,9999999999,2024-04-24,9999999988,2024-07-13,Warranty,Pending,2024-04-24,2024-07-13,FGX-2U06,Calebe Peixoto,Calebe.Peixoto@@gmail.com,Dr. Rhavi Rezende,0800-011-6345,46645.0,60818.0,N,,N,,,,,Y,06c79aeb-b988-44f4-b46c-3a85405875b7
4824.0,49.0,67.0,9999999999,2024-03-12,9999999988,2024-06-16,Non-Warranty,In Progress,2024-03-12,2024-06-16,KGZ-3U27,Alexandre Costela,Alexandre.Costela@@outlook.com,Rodrigo Aragão,51 1361 1759,25314.0,69182.0,N,,N,,,,,Y,c2f1c4e6-2a53-4165-a2e9-ae0f6fcf780e
4825.0,32.0,81.0,9999999999,2024-02-08,9999999988,2024-06-18,Non-Warranty,In Progress,2024-02-08,2024-06-18,OPU-8Y37,Ravy Azevedo,Ravy.Azevedo@@gmail.com,Lorena Duarte,0800-593-4353,4433.0,2328.0,N,,Y,c2269dc4-9237-45f6-8812-68d7a5f2962a,,,,N,
4826.0,34.0,68.0,9999999999,2024-02-19,9999999988,2024-06-21,Warranty,Completed,2024-02-19,2024-06-21,LEI-1N50,Oliver Nascimento,Oliver.Nascimento@@yahoo.com.br,Zoe da Cunha,+55 11 1188-0312,47772.0,63367.0,N,,Y,ed59c1ef-27ef-4458-9674-4896111e00b7,,,,Y,d83382ad-06bb-450d-9357-ab84f153ce38
4827.0,38.0,103.0,9999999999,2024-04-20,9999999988,2024-05-25,Warranty,Completed,2024-04-20,2024-05-25,NYF-7N91,Ana Lívia Silva,Ana Lívia.Silva@@outlook.com,Dante Sales,+55 31 0529 6425,8704.0,29638.0,N,,N,,,,,N,
4828.0,34.0,101.0,9999999999,2024-05-21,9999999988,2024-07-11,Warranty,Completed,2024-05-21,2024-07-11,UXE-4E88,Thales Porto,Thales.Porto@uol.com.br,Amanda Moraes,41 4539 9274,17356.0,3208.0,N,,Y,08ca1342-61a7-4a57-b615-8d7a367abe86,,,,N,
4829.0,40.0,57.0,9999999999,2024-01-15,9999999988,2024-03-30,Non-Warranty,Pending,2024-01-15,2024-03-30,ITZ-6B50,Davi Luiz Monteiro,Davi Luiz.Monteiro@@yahoo.com.br,Noah Moraes,+55 81 4596-6306,45109.0,43840.0,Y,20aa7c66-0595-4716-b3ab-65289fdcbc98,Y,40e9da5d-2118-4378-aaf1-673d238687e8,,,,N,
4830.0,47.0,73.0,9999999999,2024-06-26,9999999988,2024-07-08,Non-Warranty,In Progress,2024-06-26,2024-07-08,KLB-2R41,André Mendes,André.Mendes@@outlook.com,Sophia Martins,(011) 5174 5271,19374.0,21372.0,Y,18f98b3e-3ed0-4c62-9fd5-4eb2f4a3a483,N,,,,,Y,b1408d1d-ac55-4a79-bb72-2bcc33be7a31
4831.0,8.0,46.0,9999999999,2024-06-19,9999999988,2024-07-15,Warranty,In Progress,2024-06-19,2024-07-15,EKU-9T36,Enrico Caldeira,Enrico.Caldeira@@outlook.com,Maria Luísa da Costa,+55 84 5162 8023,47572.0,26563.0,Y,74c43743-2730-4e90-b4d7-61f7b1fdabb1,Y,1526734e-c9d9-4a4b-a6c2-7e9e35e06e0d,,,,Y,50323969-25ab-44f7-9ddc-2a39c6a6f8a4
4832.0,36.0,57.0,9999999999,2024-03-06,9999999988,2024-07-20,Warranty,Completed,2024-03-06,2024-07-20,ZPQ-4K23,Eloá Barros,Eloá.Barros@@gmail.com,Sofia Castro,(071) 6495 8635,28108.0,85733.0,Y,0f3f936d-1a36-4dbb-95f8-0e43f4047fde,N,,,,,N,
4833.0,26.0,111.0,9999999999,2024-06-25,9999999988,2024-07-05,Non-Warranty,Pending,2024-06-25,2024-07-05,IWL-8V78,Lara da Rocha,Lara.da Rocha@@gmail.com,Yasmin Pereira,84 4586 2070,13472.0,25292.0,Y,87ebc87d-06af-4aa1-9938-1c6250b3dc99,Y,e23ecb29-c61f-4704-b933-e480d3556824,,,,N,
4834.0,3.0,112.0,9999999999,2024-04-19,9999999988,2024-07-01,Non-Warranty,In Progress,2024-04-19,2024-07-01,ZYP-9U47,Leonardo Pereira,Leonardo.Pereira@@gmail.com,Enzo Gabriel da Rocha,+55 (021) 1183-9389,19219.0,64273.0,N,,N,,,,,Y,34e171c9-a257-48d1-afba-1dbd4e0f5424
4835.0,24.0,48.0,9999999999,2024-01-23,9999999988,2024-03-07,Non-Warranty,In Progress,2024-01-23,2024-03-07,WOA-4F15,Luiza Melo,Luiza.Melo@uol.com.br,Heloísa Sampaio,+55 (031) 8413 9256,25427.0,46664.0,N,,N,,,,,Y,92d080a9-63a8-491a-8c8c-03459e9628f9
4836.0,19.0,62.0,9999999999,2024-03-27,9999999988,2024-04-05,Warranty,In Progress,2024-03-27,2024-04-05,TEX-2O07,Olivia Viana,Olivia.Viana@@gmail.com,Rafael Santos,+55 (071) 4281 4689,43511.0,38612.0,N,,N,,,,,N,
4837.0,47.0,90.0,9999999999,2024-05-04,9999999988,2024-06-16,Non-Warranty,Pending,2024-05-04,2024-06-16,CCG-2E22,Vitor Gabriel Santos,Vitor Gabriel.Santos@@outlook.com,Mariana Casa Grande,+55 (084) 9469 2939,26244.0,46341.0,N,,N,,,,,N,
4838.0,11.0,114.0,9999999999,2024-05-26,9999999988,2024-07-15,Warranty,Completed,2024-05-26,2024-07-15,EDI-1Q52,Maria Isis Gonçalves,Maria Isis.Gonçalves@@outlook.com,Sarah Brito,31 6367 3084,22829.0,24660.0,Y,28ead578-f862-4c20-9636-00623d517549,Y,884471c4-4420-4633-89f7-e2f8862afd59,,,,Y,754582b7-eed3-4fdb-877c-ace7f5d2674d
4839.0,24.0,101.0,9999999999,2024-01-01,9999999988,2024-01-31,Non-Warranty,Pending,2024-01-01,2024-01-31,KLV-6Q85,Eloá Teixeira,Eloá.Teixeira@@outlook.com,Benicio Borges,+55 41 8083 8793,9640.0,89800.0,Y,4cddf6e1-f35a-4dd8-8734-f7d5dcfe7352,Y,f6519feb-2ad5-4912-9e03-5cc09ee6948e,,,,Y,1b84277d-b62d-41a4-9def-4c87d8126b00
4840.0,6.0,54.0,9999999999,2024-07-18,9999999988,2024-07-20,Non-Warranty,Completed,2024-07-18,2024-07-20,YFL-0D81,Enzo Gabriel Vargas,Enzo Gabriel.Vargas@@gmail.com,Gabriel Marques,(081) 3808 1357,32089.0,38754.0,N,,N,,,,,N,
4841.0,9.0,50.0,9999999999,2024-06-28,9999999988,2024-07-15,Warranty,In Progress,2024-06-28,2024-07-15,PID-9J35,Maria Júlia Andrade,Maria Júlia.Andrade@@outlook.com,Julia Nogueira,+55 21 6936 0799,4150.0,50014.0,Y,ce4eab7c-73fc-49aa-927b-7c2850822c47,N,,,,,N,
4842.0,50.0,64.0,9999999999,2024-02-12,9999999988,2024-06-16,Warranty,Pending,2024-02-12,2024-06-16,WJV-4A24,João Cunha,João.Cunha@uol.com.br,Maria Rodrigues,+55 (011) 9033-7205,20075.0,77662.0,Y,16e736f6-498b-4147-a42c-e73aa0fda58e,N,,,,,Y,5f01ed73-4e5b-4420-a7b1-0877763acdb8
4843.0,44.0,35.0,9999999999,2024-04-23,9999999988,2024-06-15,Non-Warranty,Pending,2024-04-23,2024-06-15,JHO-6F01,Alice Nogueira,Alice.Nogueira@uol.com.br,Diogo Marques,+55 (084) 3853-0700,2251.0,78925.0,Y,fa296bab-bd79-4c9f-9875-60c8d125258c,Y,dba30846-e52f-4a11-9121-8202c8334419,,,,Y,afec6e73-c7a1-47ab-9dbc-6a94371d996b
4844.0,30.0,34.0,9999999999,2024-01-08,9999999988,2024-03-17,Warranty,In Progress,2024-01-08,2024-03-17,VTR-8B82,Valentim Viana,Valentim.Viana@@outlook.com,Alana da Cruz,11 4772 7252,18227.0,78734.0,N,,Y,7fbaf934-811d-4b8d-b75b-b2349430d77f,,,,N,
4845.0,27.0,36.0,9999999999,2024-04-12,9999999988,2024-06-25,Warranty,In Progress,2024-04-12,2024-06-25,GKZ-3K92,Juliana Camargo,Juliana.Camargo@@yahoo.com.br,Sr. Liam Vieira,(031) 0602 2407,43977.0,786.0,N,,Y,cbfb9454-71fc-411e-8286-d6262f7bb997,,,,N,
4846.0,36.0,96.0,9999999999,2024-06-05,9999999988,2024-07-16,Warranty,In Progress,2024-06-05,2024-07-16,ATW-6U14,Ayla Santos,Ayla.Santos@@outlook.com,Pedro Lucas Monteiro,+55 (081) 4241-0535,16523.0,70772.0,N,,N,,,,,Y,7dcc39db-01e1-48b5-b4d3-44906df7cf13
4847.0,10.0,89.0,9999999999,2024-03-13,9999999988,2024-04-23,Non-Warranty,Pending,2024-03-13,2024-04-23,BBZ-9T20,Esther Mendes,Esther.Mendes@@yahoo.com.br,Davi Miguel da Mota,(031) 8044-4456,11225.0,49068.0,N,,Y,ae9a3ad4-2ae8-4406-a6ed-66aee284d13e,,,,Y,1dac229d-4b05-4dbc-ae50-825135272511
4848.0,5.0,26.0,9999999999,2024-02-24,9999999988,2024-05-30,Warranty,Pending,2024-02-24,2024-05-30,OKI-4Y64,Kaique Siqueira,Kaique.Siqueira@uol.com.br,Luiz Gustavo Jesus,+55 61 4720-2245,35525.0,76142.0,Y,9b93fd5f-6c54-4637-92e5-982f852a1e7b,Y,b78295e2-c99d-42ac-a525-25504e83393e,,,,N,
4849.0,38.0,30.0,9999999999,2024-06-21,9999999988,2024-06-27,Warranty,In Progress,2024-06-21,2024-06-27,XXV-2R72,Antonella Nascimento,Antonella.Nascimento@@yahoo.com.br,Sra. Aylla Caldeira,+55 (071) 9415 1775,7598.0,35482.0,Y,47ee9a49-a494-43a7-b306-047b1d570142,N,,,,,Y,55397fe7-c848-4708-b966-331ae019351a
4850.0,29.0,48.0,9999999999,2024-04-18,9999999988,2024-07-10,Warranty,Completed,2024-04-18,2024-07-10,PCR-5F12,Laís Macedo,Laís.Macedo@uol.com.br,Dante Santos,+55 21 5612 5187,12444.0,75975.0,N,,Y,13746084-a719-438b-8c7c-fab90d18912f,,,,Y,6497b22f-00ec-4594-a85b-c0039d921747
4851.0,12.0,84.0,9999999999,2024-02-09,9999999988,2024-03-15,Non-Warranty,In Progress,2024-02-09,2024-03-15,ZBR-9G72,Davi Lucca Carvalho,Davi Lucca.Carvalho@@outlook.com,Stephany Pastor,(041) 1858-1471,11120.0,88459.0,Y,caff96e2-f9d8-4448-95c4-8433cbbc1120,Y,3049aed2-3c59-4b80-a495-b41df73d7ef1,,,,Y,292842c7-4f55-4033-99c4-6f3c19fabac4
4852.0,48.0,91.0,9999999999,2024-03-04,9999999988,2024-04-15,Warranty,In Progress,2024-03-04,2024-04-15,HZL-1P10,Joana Monteiro,Joana.Monteiro@@gmail.com,Srta. Sophie Carvalho,(041) 0347-6750,16701.0,96744.0,Y,6c6ca37e-4ea1-400b-bbbb-d26902757cdd,Y,ba173d7a-0ec1-4455-89c1-259a6a8d5a84,,,,N,
4853.0,28.0,92.0,9999999999,2024-05-06,9999999988,2024-06-07,Non-Warranty,Pending,2024-05-06,2024-06-07,JPO-0M48,Heloisa Castro,Heloisa.Castro@@yahoo.com.br,Dante Farias,+55 (041) 0178-6409,9437.0,19929.0,N,,N,,,,,N,
4854.0,12.0,50.0,9999999999,2024-05-29,9999999988,2024-06-04,Warranty,Completed,2024-05-29,2024-06-04,QOX-4X01,Júlia Rodrigues,Júlia.Rodrigues@@yahoo.com.br,Anthony Gabriel Santos,84 9962 1776,14658.0,82733.0,N,,N,,,,,Y,89c459e1-03c5-49b7-808a-2f23aaca0f8b
4855.0,27.0,63.0,9999999999,2024-07-07,9999999988,2024-07-16,Non-Warranty,Completed,2024-07-07,2024-07-16,ITW-0N06,Eloah da Cunha,Eloah.da Cunha@@outlook.com,Clara Rodrigues,81 6908 7682,36630.0,95740.0,N,,Y,9d81780b-28bb-4d88-a391-1440d87ecf24,,,,Y,aba225e5-e6a8-433f-adc9-c719854e1231
4856.0,2.0,101.0,9999999999,2024-06-30,9999999988,2024-07-11,Warranty,Completed,2024-06-30,2024-07-11,KKX-8T30,Davi Luiz das Neves,Davi Luiz.das Neves@@outlook.com,Sr. Miguel Pacheco,31 1853 4633,25224.0,13202.0,Y,a79980d2-08b3-43b4-a83d-eacdf2e020c0,N,,,,,Y,bf12dc09-2b82-4468-82c1-5c42bb1d4dd8
4857.0,36.0,20.0,9999999999,2024-05-18,9999999988,2024-07-02,Non-Warranty,Pending,2024-05-18,2024-07-02,PTU-8X23,Davi Lucca Aragão,Davi Lucca.Aragão@@gmail.com,Thales Rezende,+55 21 8923-0730,40642.0,54396.0,Y,6b6bb039-7fdd-4a97-8da7-11bd068597a8,Y,74c3a92d-fe98-4a22-bf6b-9963dba4ed2f,,,,N,
4858.0,46.0,60.0,9999999999,2024-04-26,9999999988,2024-07-16,Warranty,Completed,2024-04-26,2024-07-16,GPB-4C68,Lunna Rocha,Lunna.Rocha@@outlook.com,Sr. Apollo da Cunha,+55 (061) 7254 3031,32002.0,55766.0,Y,f30d5eda-989d-4a34-8d9a-61aaeb206ecc,Y,5ed46f9b-8d0a-49c6-9aab-b307338292cc,,,,Y,d0ed3c7f-4728-4fab-9530-a7f33983bbd4
4859.0,12.0,89.0,9999999999,2024-01-11,9999999988,2024-02-24,Warranty,In Progress,2024-01-11,2024-02-24,XYD-2L54,Nicole Vieira,Nicole.Vieira@@outlook.com,Sra. Isabela Martins,+55 31 1220-7295,26325.0,56366.0,Y,2ffe7706-a1a7-419a-b0d8-2a12aafd0b36,N,,,,,N,
4860.0,17.0,32.0,9999999999,2024-06-17,9999999988,2024-06-22,Non-Warranty,Completed,2024-06-17,2024-06-22,DNI-7X50,Isadora Sales,Isadora.Sales@@gmail.com,Marcos Vinicius Moura,+55 (051) 5324 0041,43502.0,34321.0,Y,c8b3ca79-5ff6-4043-8b20-6ee39c8ec7db,N,,,,,N,
4861.0,36.0,75.0,9999999999,2024-03-21,9999999988,2024-06-13,Warranty,Completed,2024-03-21,2024-06-13,OXI-5Q64,Marcela Lopes,Marcela.Lopes@@outlook.com,Diego Moura,+55 (061) 7467 0317,21011.0,85986.0,Y,14d793c2-dd8d-4c44-a066-7104f7bd06f9,N,,,,,Y,88f9c879-e8e1-49cc-ab56-930e579e82c7
4862.0,21.0,40.0,9999999999,2024-03-30,9999999988,2024-06-11,Non-Warranty,Pending,2024-03-30,2024-06-11,LUJ-0N01,Clara Novaes,Clara.Novaes@@outlook.com,Bryan Gonçalves,+55 (071) 8094 6390,1916.0,68202.0,Y,00b017a5-b917-418c-a219-1d6021202f7e,Y,e7ad8221-2557-49bd-9991-28ed66ba9e9a,,,,Y,c9628cb1-ecf6-4024-909d-aad370fd77be
4863.0,42.0,43.0,9999999999,2024-05-24,9999999988,2024-06-24,Warranty,Pending,2024-05-24,2024-06-24,ILO-8D66,Kevin Rocha,Kevin.Rocha@@yahoo.com.br,Marina Moura,(061) 1402 1737,29236.0,27232.0,N,,N,,,,,N,
4864.0,45.0,115.0,9999999999,2024-07-16,9999999988,2024-07-16,Warranty,In Progress,2024-07-16,2024-07-16,BZC-0T99,Yago da Mata,Yago.da Mata@@gmail.com,Rafaela Ramos,+55 (011) 4346 3283,12155.0,24191.0,N,,N,,,,,Y,e65eb14a-556c-4d2f-a422-6560c00b10eb
4865.0,21.0,22.0,9999999999,2024-06-13,9999999988,2024-06-29,Non-Warranty,Completed,2024-06-13,2024-06-29,AHZ-0L03,Josué Nascimento,Josué.Nascimento@@gmail.com,Lucas Vasconcelos,+55 84 4667-7225,15005.0,54142.0,Y,6de44b9c-850a-4925-8729-83ade0e4659b,Y,0107806d-fb9c-455c-89e5-a1381824cc70,,,,N,
